38,94.29898,128.961,24.6196333,24.15883,33.7597333,78.5800571,80.15085,39.96986,41.0005,38.73034,24.5781333,184.6355,328.993,363.3883,38.5026667,25.82932,55.8202667,45.70905,16.58938,42.690925,71.7049,65.8331,160.3246,31.1097,40.85495,47.1618,23.883675,43.63703,80.7032143,58.401125,27.31222,33.60995
39,8.181274,18.28873,16.0605,11.73199,37.0144,30.3956429,23.67875,9.906156,24.75207,11.031096,9.3514767,6.290927,14.76132,84.63263,17.7827583,19.8771,13.6658333,3.493685,10.130796,25.794325,27.402125,10.0365,1.408205,11.9058567,13.2978,12.9232967,7.997245,15.18687,23.1302286,7.38059,29.0549,11.272655
43,0.6947926,4.799957,8.4636033,11.35573,7.9964767,5.09422,6.48955,1.2653064,2.447808,1.1762198,3.25749,3.103487,1.159485,1.382102,1.0987468,6.0888,0.9964853,0.924719,1.3758694,5.6556067,2.98947,5.232633,63.4219,0.7453577,9.0990275,1.117305,2.256785,1.703193,1.9093529,0.8136679,3.391952,1.644955
47,37.804,25.0947,40.7388667,20.82607,37.3297,33.4635857,41.03,27.2732,21.50103,40.85666,31.2998333,20.39385,45.07988,12.5464,32.7245833,38.65506,17.3407333,22.09335,36.40466,56.639275,34.6198,25.97387,4.327434,18.6862333,36.066125,39.8125667,36.200375,34.34307,39.4736571,31.696075,40.61692,32.32975
48,76.58136,39.97287,15.5861333,2.209257,10.22432,21.0413143,40.50555,15.00168,15.5585,12.10589,17.3467667,26.4648,74.27388,67.70928,16.2729333,8.522422,14.3609333,16.2627,15.02964,20.159,20.54265,11.8794,10.00267,6.9808633,31.168775,22.4645333,7.5879575,25.95167,20.0164571,37.72,7.262604,20.18365
50,68.59406,46.88603,37.4045333,28.49325,83.5394,75.6374571,127.5995,25.49656,57.57007,60.7314,41.2504333,315.6365,137.2143,31.01795,34.17305,38.72384,24.7527,21.9034,30.0186,41.303825,65.59465,52.37547,222.7704,28.8809333,131.87075,40.0927667,35.089775,58.30093,35.8248429,57.67765,45.71646,46.2392
51,34.10266,18.66307,15.6727,7.753368,14.4141,43.7953571,60.0511,11.14766,40.1166,15.79804,20.3354333,19.157,35.96375,110.6465,14.9037667,7.761762,11.4826,23.1215,21.79754,20.18035,31.437875,12.85706,11.36598,23.0017,49.740875,14.1746333,9.96543,29.5147,13.1898629,21.1834,15.79228,28.0501
52,38.979,107.49,50.5484,63.4949,53.5733667,68.6695714,62.38015,57.39708,50.94663,72.05916,57.6650333,49.77598,80.29542,63.9593,51.5623333,67.02834,65.3770333,51.1952,66.31088,58.9009,66.846875,58.14663,42.96204,39.278,64.752575,43.8372,48.598175,63.05943,65.0653714,73.076375,63.83228,60.8675
53,23.7876,24.01333,24.0508333,5.02286,20.4180333,20.6718286,39.8135,13.049306,11.75519,16.77434,22.4875,13.73498,25.13877,26.98718,19.5002333,30.41842,9.19065,22.9754,29.97596,25.4858,18.800425,39.446,6.833034,10.0355433,29.524825,16.0933,23.413425,19.05757,16.1206,18.027625,17.38548,25.7229
54,9.20406,6.391997,41.7168333,9.571257,2.4027177,37.2764629,30.7232,21.52232,21.71423,11.3344,31.8370333,4.435912,73.829,19.31427,136.7156667,89.44366,21.6907667,3.479585,12.835166,19.376275,39.0849,11.2176,1.236158,23.3338,28.685225,14.1302967,48.256025,30.72717,6.09483,3.8109175,56.75326,52.4618
55,2.8138038,4.342743,7.9966767,10.82979,0.9387707,3.8523127,2.23049,1.2366386,37.0004,1.423097,1.5288167,0.1993088,21.31093,0.3181253,3.5900533,1.5654152,0.866399,1.250648,9.25193,1916.4055,6.196505,5.774277,0.143646,21.6608,2.128565,2.2053373,1.210063,3.196417,1.2113564,2.535785,5.820024,2.421265
95,0.4085952,0.5253367,0.342904,0.0958764,0.471947,0.3991487,2.13575,0.8489328,0.1707793,0.8624352,0.073453,0.6185437,1.180063,0.6877552,0.4138015,0.0956872,0.9732453,0.353536,0.2339729,0.5118828,0.6104087,0.445228,0.4080318,0.034242,1.5819645,0.4431123,0.6265082,0.381095,0.4644873,0.9038985,0.2459827,0.1791145
97,8.072246,30.92723,10.8678167,10.23906,16.5931333,15.3806143,9.51386,11.089142,8.58437,26.11248,6.40247,10.39243,9.285073,3.985952,10.77031,14.16608,8.21458,1.996725,11.41241,11.8493825,15.732075,6.478617,11.82085,12.7656,10.3707525,10.7967533,10.8552125,12.85693,20.0752286,15.222975,16.09742,8.097155
98,18.76224,37.98837,6.91257,4.734542,39.3663333,9.7106,6.8613,10.617412,12.11095,15.8464,15.1235333,77.14557,11.82122,17.00173,11.86354,14.91488,7.3650733,7.03815,8.282588,18.23845,9.1561625,13.5081,78.60592,9.98152,6.3919325,11.1806367,11.656845,9.324897,10.8514686,15.2732925,12.14418,20.2421
100,9.812854,3.826643,21.0953333,20.78473,3.69965,4.1164529,392.212,3.234318,6.322977,4.079766,11.9572467,6.346917,1.494133,1.610567,4.7491017,36.00992,1.4039467,1.970145,4.084082,2.9186175,4.41951,3.59317,3.964182,4.6983,16.0050775,6.2040067,16.17365,14.72677,4.1818143,3.232255,28.5159,13.415995
107,1.7560704,1.748247,0.3491173,0.0243174,19.6871533,0.5651479,0.234158,1.9362184,0.679696,1.7880556,0.712955,2.325575,1.231966,2.02203,0.5345714,0.3954416,0.6294487,1.209073,0.4815466,2.456895,0.4915863,0.2576467,3.269774,0.1869067,0.330996,0.9840217,0.3558502,1.231473,3.6337386,2.364915,0.3907376,0.627676
108,2.3039294,8.823943,1.5001503,0.1350349,72.5542667,2.3612326,3.406358,13.47021,16.38702,13.58222,9.6802767,0.4673572,0.5630935,0.1624088,1.579121,0.4818825,20.9019333,1.285995,5.21767,22.25915,3.2386825,2.468223,79.86106,27.8804667,2.835885,18.5449,0.5379323,5.316588,14.7558571,0.3566928,0.8255266,9.696695
109,60.4257,11.91585,28.4929333,14.94743,25.0837333,21.2987571,12.31099,35.24358,24.5546,31.2586,29.5312,12.74313,14.94177,4.945105,24.6121667,25.94672,39.0350667,6.058675,71.86894,21.6246,20.731575,8.053277,8.676826,25.4791,19.2008,37.8416333,24.831125,13.38587,15.6063257,11.3321175,26.40458,26.67045
111,17.30462,3.619547,6.6067967,0.0629093,17.7818667,7.7301386,4.754725,9.526186,16.7047,7.889636,11.7933867,81.99823,8.348305,1.968627,3.9251083,3.214886,12.7945433,3.56027,4.80178,18.055575,5.83274,4.071407,1.997662,0.8417927,4.45525,17.0848,7.6242675,3.639637,12.4742243,0.8786983,3.29321,14.610485
112,43.10682,14.0788,8.08326,1.072911,10.73049,28.5259571,26.3792,23.79176,11.33201,19.68162,17.6093,51.72163,18.4922,3.53088,17.3928833,6.033832,19.3105333,9.195045,16.29058,20.990325,33.617775,29.19993,7.438232,16.1987667,24.58505,18.8977,6.0588525,21.81833,8.1001671,13.6552,4.428278,15.4649
113,8.728804,4.437903,33.9811333,24.3411,4.6033233,8.7860471,6.494595,5.03192,13.53853,9.441512,14.8664,4.561687,2.843148,5.346032,25.5751667,33.35942,20.1371667,2.74701,16.105422,3.7474025,9.0210525,3.479693,1.155277,13.6555667,8.5539875,8.0318733,44.305675,11.64113,3.2555271,1.8961577,25.52204,13.2251
114,0.0232459,0.0225555,0,0,7.3221,0.0036188,0,0.0361286,0.0255462,4.771928,0.0210813,0.0445313,0.1776392,0.0052837,1.5406405,0.0057717,0,0,0.0015032,0.0733195,0.0065109,0.7707945,0.019559,0.0060869,0.0345025,0.5460729,0.0212341,0.00695,0.4625843,0,0.0169317,0
115,5.707018,4.684743,5.01894,1.077799,5.2616467,8.7779657,9.92763,9.437394,10.42349,13.465428,8.9009867,12.63313,13.56009,5.064748,16.53895,2.434522,12.9451667,9.583245,9.97789,3.90424,7.2901925,8.703817,20.11936,5.03979,8.9185875,9.9316167,4.5622425,5.16412,5.7980457,27.111,2.994336,9.262605
123,151.67798,61.29823,43.8495,74.92763,7.9818233,35.2392143,150.0395,33.7003,19.07363,27.405506,76.0340667,25.0273,130.2057,494.1687,42.2691167,37.72748,27.7259,14.06968,211.79418,15.424175,22.922325,34.96247,61.00358,27.9387333,136.1896,35.1658667,30.83185,18.0103,26.7995143,12.86815,34.0954,41.13485
124,9.998658,1.973077,0.3521081,2.92E-05,1.30E-06,1.3991316,7.63019,0.7730368,0.133149,0.5917642,7.62803,0.4037322,1.218138,989.7627,2.5977017,0.1559713,0.3244183,0.1969835,0.053935,0.5076611,0.5864942,0.2345061,0.380177,0.0946846,1.8096208,0.2322093,0.8518273,0.818794,0.3222429,0.0966778,0.3970879,0.084479
125,1172.2652,150.7673,39.8442,0.0553571,0.640114,128.9593286,43.138,96.8576,106.1168,160.38148,176.8165333,110.4843,72.41805,2417.685,252.8316667,30.34328,65.3441667,16.02845,5.4573284,13.250925,140.9523,49.20897,16.98434,26.5024667,72.943575,81.3700333,79.804625,43.24913,2.5363776,11.9743728,20.0804,95.5397
126,9.998658,1.973077,0.3521081,2.92E-05,1.30E-06,1.3991316,7.63019,0.7730368,0.133149,0.5917642,7.62803,0.4037322,1.218138,989.7627,2.5977017,0.1559713,0.3244183,0.1969835,0.053935,0.5076611,0.5864942,0.2345061,0.380177,0.0946846,1.8096208,0.2322093,0.8518273,0.818794,0.3222429,0.0966778,0.3970879,0.084479
127,1.2998558,0.6776877,0.3659401,0,0.0199516,0.8110744,167.3135,0.6357099,1.202305,0.202025,0.4532102,0.0999062,0.3116697,1722.682,0.3983414,0.4361154,0.0206782,0.1438875,0.0065483,0.308521,1.0189112,0.2501853,0,0.0472747,19.429136,0.054128,0.4403142,1.070127,0.4880676,0,0.8719636,2.56865
128,75.54364,53.51743,47.5711333,18.10115,30.4649,84.2191286,78.26345,100.00366,82.54893,70.05054,61.2133,75.32415,115.068,115.2065,57.3542167,41.78602,90.9995,17.1945,47.85076,89.335525,97.11385,27.25893,25.76984,20.3104667,55.231475,99.4784333,33.476925,40.37427,47.0164429,63.2723,54.40282,88.37
130,0.6360316,0.0388209,0.9659227,0.1138923,0.0717561,10.0662614,45.3534,0.9128058,0.64531,23.345554,10.6608467,0.131695,43.97062,277.6895,0.6966536,0.1881171,0.0887977,0.0959221,1.5401628,0.5742585,11.233765,0.0375746,0,0.9696003,26.2709,0.860284,0.2485207,0.5419863,0.3559544,0.0867824,0.2858344,0.7555235
131,0.0331176,0,0,0,0,0,0,0.0606703,183.9253,0.2241268,0.041393,0.009503,0,0.6524805,0.3521602,0,0,0,0,0,0.0096016,0.0132957,0,0.7521137,0,0,0,20.8788,0.0270716,0.0905535,33.10678,0.5315615
132,34.48568,25.83947,29.9284333,29.55418,24.8865333,32.2002143,26.42015,24.09706,97.1465,39.20504,28.3948,50.23273,46.74137,108.4688,39.0485667,46.04606,14.5949667,15.7075,58.08084,24.163525,40.4951,18.4699,22.75076,62.9397,19.7865,30.0520333,23.868375,20.1875,27.9783857,92.223275,67.12592,62.79365
141,9.990816,4.666857,7.21948,2.100716,1.5895367,4.0206757,2.05827,4.44155,4.075537,4.178986,7.65676,5.683212,4.10108,1.560305,12.2847817,11.007914,1.2820093,2.10429,10.653868,6.08443,4.1640275,2.195087,2.541902,1.2131733,2.63446,9.19545,11.297935,3.205423,3.0832571,5.24967,12.79142,8.6298
142,26.8021,23.43833,58.2011667,21.18542,46.8119,30.9679429,24.8785,30.73376,27.804,32.1211,22.1789667,37.067,22.89017,20.8053,24.45905,115.34066,25.5868,18.58445,50.15454,35.65205,36.489825,19.61723,40.46618,19.7292667,26.447875,41.6490667,55.2909,27.4606,47.0208,28.9486,154.0482,42.5253
143,14.9416,20.05017,25.3228333,12.89711,7.6668733,37.3315857,34.7772,19.3643,21.4985,24.4415,33.0550667,10.47697,22.70165,11.77018,23.0237,23.54962,18.6263,6.047745,13.57876,11.895725,39.450925,9.012703,2.634876,9.2179833,34.8045,19.1587333,23.92695,32.87823,10.4614471,21.91585,23.88656,32.3195
156,29.68392,26.392,94.027,250.75,40.1992333,42.9140714,36.72145,27.58894,65.26843,38.55274,52.0415667,34.87342,18.71475,11.84511,51.4229667,139.6832,26.1718,13.7189,33.84764,44.7948,49.60535,35.72327,19.32206,67.0617,49.140525,33.9565667,118.52575,45.0122,23.3938143,26.69855,106.48426,69.66555
157,23.85853,5.3751,12.9247733,3.956832,11.6591533,3.4023057,2.600075,5.821996,2.77279,9.334814,5.1017867,3.45164,2.28323,1.308095,6.8870467,16.511338,2.46536,2.991425,3.385208,6.5110725,4.023785,2.447747,0.3730482,2.7561233,3.0755,4.74803,15.630275,4.068967,15.61537,3.7669075,13.61428,10.61391
158,19.40506,22.52933,29.8598,33.21945,14.0769667,25.4065714,19.8123,28.04006,25.08793,31.65326,19.6232667,30.8794,22.57177,13.83338,18.5997167,41.73094,28.9037,13.8848,25.02442,21.7359,29.76235,17.32087,124.0922,15.6200667,18.802925,31.7793667,23.446325,17.0862,28.3957857,27.356275,42.82804,27.27415
159,14.3267,18.62857,26.3239,22.61165,22.9893667,24.8541,22.3027,21.64664,26.11003,22.42568,19.3010333,5.563508,23.78365,11.50822,21.0072667,26.78946,17.9845,7.98325,20.40318,19.33085,25.5442,13.10637,2.857286,24.7664667,22.065875,20.6211333,19.93875,25.81637,51.4394143,28.952975,28.00766,28.6096
175,9.926428,13.82373,13.6339767,14.55701,10.54143,15.1259671,12.5617,11.558148,18.10713,13.63282,16.0340667,7.226902,18.27735,15.47293,13.7582667,17.13146,14.6237333,10.96265,10.66767,12.90925,14.607875,13.94563,5.952064,17.9885667,14.17755,10.41837,11.6896275,19.1996,18.4865286,20.346375,19.30004,16.34585
178,10.207976,7.571883,7.81683,4.22232,6.31256,11.2550786,8.6053,8.222436,17.99453,6.536158,6.24359,18.19813,12.70143,19.93285,5.4742033,7.724256,5.7528667,2.149075,10.618676,14.991075,11.0459,5.88545,101.2287,5.0300733,7.0223675,9.83301,7.9086525,7.389233,5.5439643,10.6585725,8.185314,11.76685
183,5.521958,7.070217,2.2623237,0.10309,110.1896,3.9422243,2.187535,1.6785874,2.40484,4.482746,87.8440667,90.7948,24.10126,449.1815,1.8037502,0.7417942,1.5807667,1.520261,0.5644508,4.72125,3.3099325,0.549712,12.00828,0.2192543,3.226425,5.07124,0.1099638,4.394407,3.43684,2.367257,0.421028,8.42194
189,0.3618892,0.1128447,0.0278826,0,0,0.909329,0.4218725,0.0072232,0,0.0441284,0.053543,0,13.02502,561.882,0.2102043,0.0064423,0,0,0.4425716,0,0.6294817,0.294161,0,0.0315205,0.1531938,0,0.448697,0.2543577,0.067319,0,0.2910442,0.0451189
191,26.20454,36.1824,33.9495333,36.91115,28.9796667,62.6140286,62.47155,42.49356,84.41843,87.76934,34.6869,35.44393,139.0489,70.07417,26.8973833,44.00112,87.6004333,46.19855,43.17716,60.96545,56.93145,42.38523,30.26348,27.3753333,48.10395,41.9885333,23.710775,46.5322,74.0600143,104.814075,58.2063,48.31605
203,47.30184,53.6309,20.6267333,37.28526,61.5935667,46.9824143,26.4379,19.1617,63.96843,482.249,47.0546333,361.5217,37.57843,27.96497,131.0175667,12.55953,80.5123667,15.90915,12.753604,39.4172,43.217075,51.21563,728.669,18.2679833,11.41554,29.9589667,40.58935,34.34427,68.5230286,63.663,18.46492,23.00455
204,64.26106,58.77303,56.8721333,40.76667,25.7468,88.4743714,93.84825,60.68478,71.08743,77.08604,62.3794333,70.36235,129.2043,71.9732,52.5881833,71.8183,53.1693667,28.1274,56.01272,52.285875,101.451875,46.31483,54.66726,53.9087667,95.184175,64.4837333,48.044625,62.2769,44.7775,93.42795,101.99748,71.8597
205,16.77066,2.072913,4.9446933,2.210295,12.3519733,9.1204729,2.653125,4.320604,13.86157,5.50913,11.1860833,28.50505,113.0712,41.5099,1.3875628,0.9561596,1.2921043,0.4013107,4.587828,12.281425,9.367195,5.439587,0.3552578,21.0157333,3.4246625,13.7250333,0.8827218,9.828993,8.8224629,2.0057075,2.264392,7.298635
210,47.31056,120.1491,19.2985,62.10625,37.7281667,27.2465714,28.8086,18.801,31.8962,21.11332,33.9945,39.00682,80.84628,117.5295,23.9153333,17.79678,40.8551,22.4947,25.88814,41.9096,30.626225,87.9957,13.64112,39.1744,27.47105,20.5806333,15.844,39.96897,21.3087571,30.0626,21.097,24.7969
211,25.1657,464.4783,21.9700667,84.38468,20.7049,37.7882714,38.08355,15.8175,29.53127,17.91416,32.5447,75.58423,27.95425,367.9035,42.4626,21.09078,12.39405,7.363455,33.90888,20.39665,39.8548,29.93813,43.6431,15.7835333,34.118525,22.5503333,13.383675,30.2552,20.6104,20.920975,29.45384,46.67685
212,0.6279316,0.3923857,0.05009,310.2073,0.0416363,0.6547342,0.474641,0.0384936,0.8053583,0.3328132,0.6941397,0.0416817,0.1256169,0.7482532,0.30618,0.1305326,0.1894997,0.1170349,21.413262,0.0804855,0.1200693,0.5734173,0.1689644,0.1770778,0.3473195,0.1031163,0.829745,0.1226457,0.1770501,0.3582595,0.0296117,0.3415941
213,5.0534166,0.920219,0.4101916,0.1968652,0.781369,0.8004104,0.1395855,0.6480782,0.1465287,1.3242926,5.13716,0.7604817,327.63,16904.3,12.8426824,1.5065924,0.810849,670.9325,0.6032304,1.1632285,0.3872519,1.055805,0.20986,0.3211897,0.419706,0.1927085,1.5062495,5.856565,2.8498557,0.9039097,30.3176576,1.1998549
215,10.89879,12.56497,6.4227867,3.616452,2.3082567,4.1760814,9.71066,4.42856,3.38959,4.319428,3.8604867,5.42143,3.619305,2.683908,4.47651,4.177514,2.61008,5.097685,5.5407,5.1392475,3.1375925,3.482407,7.562018,3.1062233,17.3411,7.61126,7.777505,3.25527,12.5913014,2.622665,3.13194,5.253405
216,85.62002,168.484,29.8305,19.71992,38.9121333,83.6834857,438.09,135.2476,41.5937,194.4188,181.5996667,25.43563,216.6387,564.0348,117.34105,30.12574,193.328,222.2755,22.465814,45.580575,85.712125,73.48757,27.34192,8.9399533,251.74625,108.1671,57.938525,385.6677,146.9781714,186.178075,20.23574,25.4226
217,443.0838,164.195,68.1368,47.03745,118.8275667,153.6715714,145.283,45.8925,143.9513,74.68072,93.3207667,174.8808,298.5077,729.584,215.2311667,38.14526,78.5324667,31.19295,12.197926,88.29635,128.27175,81.19157,102.5401,190.9376667,143.27075,69.4995,47.217775,198.0553,33.4227714,70.64245,104.81798,62.02895
218,0.5626498,0.6748713,1.4892043,0.1388756,0.50312,4.2881786,5.214285,0.3814784,319.6737,6.838464,11.4671733,0.2746115,0.8914028,2.509195,4.1418933,0.4264058,0.2197387,0,0.0845289,0.8923895,3.533915,1.087826,0.1427594,57.7898,3.3512535,0.5375557,0.6770273,179.3701,2.09441,0.7956055,32.20876,9.651845
219,18.534026,9.765267,28.6992333,1.504715,4.8970167,44.8731143,19.29,37.874902,29.397,18.346804,29.2858667,11.0889,59.92722,105.4793,6.9530717,4.701812,11.86716,4.92556,5.210494,33.018275,35.88285,7.69364,22.33298,1.0763613,19.087625,113.3139,6.051065,10.03867,10.2412643,16.29196,6.238364,56.1518
220,46.742506,11.27118,39.7878333,0.3074963,1.7477847,8.3625157,12.9489,7.936468,28.59487,6.18755,17.1159,3.141793,9.066543,3.200822,8.0012683,2.6231226,1.7541767,7.17343,9.413824,128.01825,8.7871475,20.11213,1.807741,2.7588667,21.274225,35.2424233,2.59994,14.00953,18.4932,2.9436647,15.31872,55.1875
221,4.621066,11.84707,9.06254,24.74015,1.66022,9.3446271,17.79235,2.594234,5.538173,40.91726,8.2039667,2.420977,18.22435,2.287075,42.46885,4.797456,1.46087,3.110525,10.193866,2.2708675,5.5476175,4.032593,0.821156,3.42548,14.638175,5.0872633,13.291275,17.71177,2.5549114,1.673402,2.54399,12.3206
222,0.1879217,0,0.2111479,0.0431553,0.0417,0.2115471,0.3435955,0.7493433,77.4541,5.479662,0.291506,0.0086547,0.80304,0.3578398,0.5532343,0.0311934,0.0625566,0.125159,4.347958,1.6083092,0.0536415,11.34929,0.1686544,79.4138,0.0124476,0.137756,0.0702378,0.357466,0.1375554,0.0723193,22.26,12.189625
223,103.78744,102.5111,35.5559333,18.59352,44.0136333,50.0136286,50.93655,42.89576,103.4833,63.03244,39.4477333,40.34045,107.3294,128.7505,38.3119167,45.82842,56.3633,24.89135,35.0171,65.08635,52.67145,77.21837,45.00476,50.9018,46.572575,44.0079333,43.862475,40.82567,71.2618571,127.798,61.3126,44.56925
224,51.75894,188.2073,20.0942667,10.42846,22.7041,45.7557143,59.83455,41.78994,111.9343,44.1008,82.4764,32.07863,127.2774,125.1838,58.5321333,19.29426,34.0119,27.20645,12.018374,70.9752,48.164025,38.54303,18.5169,246.239,63.595125,33.6869667,22.85735,70.72637,32.8312857,75.559825,39.37114,31.99165
225,13.005668,1.955593,1.7407833,0.1386855,4.5835667,0.6717874,0.531775,3.0212698,0.5146003,3.110398,0.5850647,3.421073,0.4121033,0.0465696,0.4968985,2.75479,0.1164289,0.062106,0.0333787,0.3864385,0.7032357,1.91373,0.0447887,0.1017159,0.7518105,2.6155843,1.3437662,0.821621,0.2702036,0.145022,1.599406,1.59963
226,452.7432,446.4507,415.6756667,525.98,652.8356667,507.1442857,529.468,257.5938,1123.965,430.0892,489.314,1547.07,422.8515,83.8127,308.2258333,365.5064,367.9883333,190.2515,389.6482,506.741,365.514,566.1563,5354.488,497.8586667,359.072,439.7143333,314.0505,432.3253,196.0987143,501.1895,475.1418,523.3425
